date,temperature,humidity,luminosity
2022-11-10 15:30:02.442,22.6,33.5,597
2022-11-10 15:30:01.167,22.6,33.5,597
2022-11-10 15:30:00.165,22.6,33.5,597
2022-11-10 15:29:58.891,22.6,33.5,605
2022-11-10 15:29:57.886,22.6,33.5,597
2022-11-10 15:29:56.613,22.6,33.5,605
2022-11-10 15:29:55.610,22.6,33.5,605
2022-11-10 15:29:54.332,22.6,33.5,597
2022-11-10 15:29:53.332,22.6,33.5,597
2022-11-10 15:29:52.053,22.6,33.4,597
2022-11-10 15:29:51.053,22.6,33.4,597
2022-11-10 15:29:49.776,22.6,33.4,605
2022-11-10 15:29:48.777,22.6,33.4,597
2022-11-10 15:29:47.499,22.6,33.4,605
2022-11-10 15:29:46.498,22.6,33.4,597
2022-11-10 15:29:45.220,22.6,33.4,597
2022-11-10 15:29:44.221,22.6,33.4,597
2022-11-10 15:29:42.943,22.6,33.3,605
2022-11-10 15:29:41.940,22.6,33.3,605
2022-11-10 15:29:40.666,22.6,33.3,597
2022-11-10 15:29:39.663,22.6,33.3,605
2022-11-10 15:29:38.389,22.6,33.3,597
2022-11-10 15:29:37.385,22.6,33.3,597
2022-11-10 15:29:36.111,22.6,33.2,605
2022-11-10 15:29:35.107,22.6,33.2,605
2022-11-10 15:29:33.834,22.6,33.1,605
2022-11-10 15:29:32.829,22.6,33.1,605
2022-11-10 15:29:31.556,22.6,33.1,597
2022-11-10 15:29:30.553,22.6,33.1,597
2022-11-10 15:29:29.278,22.6,33.0,597
2022-11-10 15:29:28.274,22.6,33.0,605
2022-11-10 15:29:26.996,22.6,33.0,605
2022-11-10 15:29:25.998,22.6,33.0,597
2022-11-10 15:29:24.719,22.6,32.9,605
2022-11-10 15:29:23.719,22.6,32.9,597
2022-11-10 15:29:22.442,22.6,32.9,605
2022-11-10 15:29:21.442,22.6,32.9,605
2022-11-10 15:29:20.165,22.6,32.8,605
2022-11-10 15:29:19.164,22.6,32.8,614
2022-11-10 15:29:17.886,22.6,32.8,597
2022-11-10 15:29:16.887,22.6,32.8,597
2022-11-10 15:29:15.608,22.6,32.8,597
2022-11-10 15:29:14.610,22.6,32.8,605
2022-11-10 15:29:13.331,22.6,32.8,597
2022-11-10 15:29:12.333,22.6,32.8,597
2022-11-10 15:29:11.055,22.6,32.8,581
2022-11-10 15:29:10.055,22.6,32.8,589
2022-11-10 15:29:08.776,22.6,32.9,597
2022-11-10 15:29:07.773,22.6,32.9,597
2022-11-10 15:29:06.500,22.6,32.9,605
2022-11-10 15:29:05.495,22.6,32.9,605
2022-11-10 15:29:04.222,22.6,32.9,605
2022-11-10 15:29:03.218,22.6,32.9,605
2022-11-10 15:29:01.944,22.6,32.9,605
2022-11-10 15:29:00.941,22.6,32.9,614
2022-11-10 15:28:59.667,22.6,33.0,614
2022-11-10 15:28:58.663,22.6,33.0,614
2022-11-10 15:28:57.389,22.6,33.0,605
2022-11-10 15:28:56.386,22.6,33.0,605
2022-11-10 15:28:55.111,22.6,33.0,614
2022-11-10 15:28:54.108,22.6,33.0,605
2022-11-10 15:28:52.834,22.6,32.9,605
2022-11-10 15:28:51.830,22.6,32.9,605
2022-11-10 15:28:50.553,22.6,32.9,597
2022-11-10 15:28:49.552,22.6,32.9,597
2022-11-10 15:28:48.275,22.6,32.9,605
2022-11-10 15:28:47.276,22.6,32.9,597
2022-11-10 15:28:45.998,22.6,32.9,597
2022-11-10 15:28:44.998,22.6,32.9,605
2022-11-10 15:28:43.719,22.6,32.9,605
2022-11-10 15:28:42.719,22.6,32.9,605
2022-11-10 15:28:41.442,22.6,33.0,614
2022-11-10 15:28:40.443,22.6,33.0,605
2022-11-10 15:28:39.165,22.6,33.0,597
2022-11-10 15:28:38.166,22.6,33.0,597
2022-11-10 15:28:36.887,22.6,32.9,605
2022-11-10 15:28:35.883,22.6,32.9,605
2022-11-10 15:28:34.609,22.6,33.0,597
2022-11-10 15:28:33.606,22.6,33.0,605
2022-11-10 15:28:32.332,22.6,33.0,597
2022-11-10 15:28:31.329,22.6,33.0,597
2022-11-10 15:28:30.055,22.6,33.0,605
2022-11-10 15:28:29.051,22.6,33.0,597
2022-11-10 15:28:27.776,22.6,33.0,597
2022-11-10 15:28:26.773,22.6,33.0,597
2022-11-10 15:28:25.500,22.6,33.0,605
2022-11-10 15:28:24.495,22.6,33.0,605
2022-11-10 15:28:23.221,22.6,33.0,605
2022-11-10 15:28:22.218,22.6,33.0,597
2022-11-10 15:28:20.944,22.6,33.0,597
2022-11-10 15:28:19.940,22.6,33.0,597
2022-11-10 15:28:18.663,22.6,33.0,597
2022-11-10 15:28:17.663,22.6,33.0,605
2022-11-10 15:28:16.385,22.6,33.0,597
2022-11-10 15:28:15.385,22.6,33.0,605
2022-11-10 15:28:14.107,22.6,33.0,597
2022-11-10 15:28:13.109,22.6,33.0,605
2022-11-10 15:28:11.829,22.6,33.1,597
2022-11-10 15:28:10.831,22.6,33.1,597
2022-11-10 15:28:09.553,22.6,33.0,605
2022-11-10 15:28:08.553,22.6,33.0,605
2022-11-10 15:28:07.275,22.6,33.1,605
2022-11-10 15:28:06.276,22.6,33.1,605
2022-11-10 15:28:04.998,22.6,33.1,597
2022-11-10 15:28:03.994,22.6,33.1,597
2022-11-10 15:28:02.720,22.6,33.1,597
2022-11-10 15:28:01.717,22.6,33.1,597
2022-11-10 15:28:00.442,22.6,33.1,597
2022-11-10 15:27:59.439,22.6,33.1,597
2022-11-10 15:27:58.164,22.6,33.1,589
2022-11-10 15:27:57.161,22.6,33.1,605
2022-11-10 15:27:55.887,22.6,33.1,597
2022-11-10 15:27:54.884,22.6,33.1,605
2022-11-10 15:27:53.609,22.6,33.1,605
2022-11-10 15:27:52.607,22.6,33.1,605
2022-11-10 15:27:51.329,22.6,33.2,605
2022-11-10 15:27:50.329,22.6,33.2,597
2022-11-10 15:27:49.051,22.6,33.2,597
2022-11-10 15:27:48.051,22.6,33.2,605
2022-11-10 15:27:46.773,22.6,33.2,605
2022-11-10 15:27:45.773,22.6,33.2,605
2022-11-10 15:27:44.495,22.6,33.2,597
2022-11-10 15:27:43.497,22.6,33.2,605
2022-11-10 15:27:42.218,22.6,33.2,605
2022-11-10 15:27:41.218,22.6,33.2,605
2022-11-10 15:27:39.941,22.6,33.2,597
2022-11-10 15:27:38.936,22.6,33.2,597
2022-11-10 15:27:37.663,22.6,33.2,597
2022-11-10 15:27:36.660,22.6,33.2,605
2022-11-10 15:27:35.386,22.6,33.3,605
2022-11-10 15:27:34.382,22.6,33.3,605
2022-11-10 15:27:33.108,22.6,33.2,605
2022-11-10 15:27:32.105,22.6,33.2,597
2022-11-10 15:27:30.830,22.6,33.2,597
2022-11-10 15:27:29.827,22.6,33.2,597
2022-11-10 15:27:28.553,22.6,33.2,605
2022-11-10 15:27:27.550,22.6,33.2,605
2022-11-10 15:27:26.271,22.6,33.1,605
2022-11-10 15:27:25.271,22.6,33.1,605
2022-11-10 15:27:23.993,22.6,33.2,597
2022-11-10 15:27:22.993,22.6,33.2,605
2022-11-10 15:27:21.715,22.6,33.1,605
2022-11-10 15:27:20.717,22.6,33.1,597
2022-11-10 15:27:19.439,22.6,33.1,597
2022-11-10 15:27:18.439,22.6,33.1,605
2022-11-10 15:27:17.162,22.6,33.1,605
2022-11-10 15:27:16.161,22.6,33.1,605
2022-11-10 15:27:14.884,22.6,33.0,605
2022-11-10 15:27:13.884,22.6,33.0,605
2022-11-10 15:27:12.606,22.6,33.0,605
2022-11-10 15:27:11.603,22.6,33.0,605
2022-11-10 15:27:10.329,22.6,33.0,597
2022-11-10 15:27:09.326,22.6,33.0,605
2022-11-10 15:27:08.050,22.6,33.0,605
2022-11-10 15:27:07.047,22.6,33.0,605
2022-11-10 15:27:05.773,22.6,33.0,597
2022-11-10 15:27:04.769,22.6,33.0,605
2022-11-10 15:27:03.497,22.6,33.1,597
2022-11-10 15:27:02.492,22.6,33.1,597
2022-11-10 15:27:01.218,22.6,33.1,597
2022-11-10 15:27:00.215,22.6,33.1,605
2022-11-10 15:26:58.937,22.6,33.1,597
2022-11-10 15:26:57.937,22.6,33.1,605
2022-11-10 15:26:56.659,22.6,33.1,605
2022-11-10 15:26:55.660,22.6,33.1,605
2022-11-10 15:26:54.382,22.6,33.1,597
2022-11-10 15:26:53.383,22.6,33.1,605
2022-11-10 15:26:52.104,22.6,33.2,597
2022-11-10 15:26:51.105,22.6,33.2,597
2022-11-10 15:26:49.827,22.6,33.2,605
2022-11-10 15:26:48.827,22.6,33.2,605
2022-11-10 15:26:47.549,22.6,33.2,605
2022-11-10 15:26:46.550,22.6,33.2,597
2022-11-10 15:26:45.271,22.6,33.2,597
2022-11-10 15:26:44.268,22.6,33.2,597
2022-11-10 15:26:42.995,22.6,33.2,597
2022-11-10 15:26:41.991,22.6,33.2,605
2022-11-10 15:26:40.717,22.6,33.2,605
2022-11-10 15:26:39.712,22.6,33.2,597
2022-11-10 15:26:38.439,22.6,33.3,605
2022-11-10 15:26:37.436,22.6,33.3,605
2022-11-10 15:26:36.161,22.6,33.3,605
2022-11-10 15:26:35.159,22.6,33.3,605
2022-11-10 15:26:33.885,22.6,33.3,605
2022-11-10 15:26:32.881,22.6,33.3,614
2022-11-10 15:26:31.607,22.6,33.3,597
2022-11-10 15:26:30.603,22.6,33.3,597
2022-11-10 15:26:29.325,22.6,33.3,605
2022-11-10 15:26:28.325,22.6,33.3,597
2022-11-10 15:26:27.047,22.6,33.3,605
2022-11-10 15:26:26.047,22.6,33.3,597
2022-11-10 15:26:24.770,22.6,33.3,597
2022-11-10 15:26:23.770,22.6,33.3,597
2022-11-10 15:26:22.493,22.6,33.3,597
2022-11-10 15:26:21.493,22.6,33.3,597
2022-11-10 15:26:20.215,22.6,33.2,597
2022-11-10 15:26:19.215,22.6,33.2,605
2022-11-10 15:26:17.938,22.6,33.2,605
2022-11-10 15:26:16.938,22.6,33.2,605
2022-11-10 15:26:15.660,22.6,33.3,605
2022-11-10 15:26:14.656,22.6,33.3,589
2022-11-10 15:26:13.382,22.6,33.3,605
2022-11-10 15:26:12.378,22.6,33.3,605
2022-11-10 15:26:11.105,22.6,33.3,605
2022-11-10 15:26:10.101,22.6,33.3,597
2022-11-10 15:26:08.828,22.6,33.3,605
2022-11-10 15:26:07.823,22.6,33.3,597
2022-11-10 15:26:06.550,22.6,33.3,614
2022-11-10 15:26:05.547,22.6,33.3,597
2022-11-10 15:26:04.272,22.6,33.3,597
2022-11-10 15:26:03.268,22.6,33.3,597
2022-11-10 15:26:01.994,22.6,33.3,597
2022-11-10 15:26:00.991,22.6,33.3,597
2022-11-10 15:25:59.718,22.6,33.3,597
2022-11-10 15:25:58.713,22.6,33.3,597
2022-11-10 15:25:57.435,22.6,33.3,605
2022-11-10 15:25:56.436,22.6,33.3,597
2022-11-10 15:25:55.157,22.6,33.4,597
2022-11-10 15:25:54.159,22.6,33.4,605
2022-11-10 15:25:52.881,22.6,33.4,597
2022-11-10 15:25:51.881,22.6,33.4,605
2022-11-10 15:25:50.603,22.6,33.5,597
2022-11-10 15:25:49.604,22.6,33.5,605
2022-11-10 15:25:48.326,22.6,33.5,605
2022-11-10 15:25:47.326,22.6,33.5,597
2022-11-10 15:25:46.048,22.6,33.6,597
2022-11-10 15:25:45.049,22.6,33.6,605
2022-11-10 15:25:43.771,22.6,33.6,597
2022-11-10 15:25:42.767,22.6,33.6,597
2022-11-10 15:25:41.493,22.6,33.7,614
2022-11-10 15:25:40.490,22.6,33.7,597
2022-11-10 15:25:39.215,22.6,33.8,605
2022-11-10 15:25:38.212,22.6,33.8,597
2022-11-10 15:25:36.938,22.6,33.9,597
2022-11-10 15:25:35.934,22.6,33.9,605
2022-11-10 15:25:34.661,22.6,34.0,605
2022-11-10 15:25:33.656,22.6,34.0,597
2022-11-10 15:25:32.383,22.6,34.0,597
2022-11-10 15:25:31.380,22.6,34.0,605
2022-11-10 15:25:30.106,22.6,34.1,597
2022-11-10 15:25:29.101,22.6,34.1,597
2022-11-10 15:25:27.823,22.6,34.1,597
2022-11-10 15:25:26.825,22.6,34.1,605
2022-11-10 15:25:25.545,22.6,33.9,597
2022-11-10 15:25:24.546,22.6,33.9,605
2022-11-10 15:25:23.269,22.6,33.2,597
2022-11-10 15:25:22.269,22.6,33.2,597
2022-11-10 15:25:20.991,22.6,33.2,597
2022-11-10 15:25:19.991,22.6,33.2,614
2022-11-10 15:25:18.713,22.6,33.2,605
2022-11-10 15:25:17.714,22.6,33.2,605
2022-11-10 15:25:16.436,22.6,33.2,605
2022-11-10 15:25:15.437,22.6,33.2,605
2022-11-10 15:25:14.158,22.6,33.2,614
2022-11-10 15:25:13.154,22.6,33.2,597
2022-11-10 15:25:11.881,22.6,33.2,597
2022-11-10 15:25:10.878,22.6,33.2,597
2022-11-10 15:25:09.604,22.6,33.1,605
2022-11-10 15:25:08.599,22.6,33.1,597
2022-11-10 15:25:07.326,22.6,33.1,605
2022-11-10 15:25:06.323,22.6,33.1,605
2022-11-10 15:25:05.048,22.6,33.1,605
2022-11-10 15:25:04.045,22.6,33.1,605
2022-11-10 15:25:02.770,22.6,33.2,605
2022-11-10 15:25:01.767,22.6,33.2,605
2022-11-10 15:25:00.488,22.6,33.2,597
2022-11-10 15:24:59.490,22.6,33.2,605
2022-11-10 15:24:58.212,22.6,33.2,605
2022-11-10 15:24:57.212,22.6,33.2,605
2022-11-10 15:24:55.934,22.6,33.2,597
2022-11-10 15:24:54.934,22.6,33.2,605
2022-11-10 15:24:53.657,22.6,33.1,597
2022-11-10 15:24:52.657,22.6,33.1,605
2022-11-10 15:24:51.378,22.6,33.1,597
2022-11-10 15:24:50.380,22.6,33.1,605
2022-11-10 15:24:49.102,22.6,33.1,605
2022-11-10 15:24:48.098,22.6,33.1,605
2022-11-10 15:24:46.824,22.6,33.2,597
2022-11-10 15:24:45.820,22.6,33.2,597
2022-11-10 15:24:44.547,22.6,33.2,605
2022-11-10 15:24:43.542,22.6,33.2,597
2022-11-10 15:24:42.269,22.6,33.2,597
2022-11-10 15:24:41.264,22.6,33.2,605
2022-11-10 15:24:39.991,22.6,33.2,605
2022-11-10 15:24:38.988,22.6,33.2,605
2022-11-10 15:24:37.713,22.6,33.2,597
2022-11-10 15:24:36.710,22.6,33.2,597
2022-11-10 15:24:35.431,22.6,33.3,597
2022-11-10 15:24:34.433,22.6,33.3,597
2022-11-10 15:24:33.155,22.6,33.3,605
2022-11-10 15:24:32.154,22.6,33.3,605
2022-11-10 15:24:30.878,22.6,33.4,605
2022-11-10 15:24:29.878,22.6,33.4,605
2022-11-10 15:24:28.599,22.6,33.4,597
2022-11-10 15:24:27.600,22.6,33.4,605
2022-11-10 15:24:26.322,22.6,33.5,605
2022-11-10 15:24:25.323,22.6,33.5,605
2022-11-10 15:24:24.045,22.6,33.5,597
2022-11-10 15:24:23.044,22.6,33.5,605
2022-11-10 15:24:21.767,22.6,33.5,597
2022-11-10 15:24:20.763,22.6,33.5,605
2022-11-10 15:24:19.490,22.6,33.6,597
2022-11-10 15:24:18.486,22.6,33.6,605
2022-11-10 15:24:17.212,22.6,33.6,605
2022-11-10 15:24:16.207,22.6,33.6,605
2022-11-10 15:24:14.934,22.6,33.5,597
2022-11-10 15:24:13.931,22.6,33.5,605
2022-11-10 15:24:12.657,22.6,33.3,597
2022-11-10 15:24:11.654,22.6,33.3,605
2022-11-10 15:24:10.379,22.6,33.3,597
2022-11-10 15:24:09.376,22.6,33.3,597
2022-11-10 15:24:08.101,22.6,33.3,605
2022-11-10 15:24:07.097,22.6,33.3,597
2022-11-10 15:24:05.825,22.6,33.3,605
2022-11-10 15:24:04.821,22.6,33.3,605
2022-11-10 15:24:03.542,22.6,33.3,597
2022-11-10 15:24:02.543,22.6,33.3,605
2022-11-10 15:24:01.265,22.6,33.3,597
2022-11-10 15:24:00.265,22.6,33.3,605
2022-11-10 15:23:58.988,22.6,33.3,605
2022-11-10 15:23:57.988,22.6,33.3,605
2022-11-10 15:23:56.710,22.6,33.3,605
2022-11-10 15:23:55.710,22.6,33.3,614
2022-11-10 15:23:54.432,22.6,33.4,597
2022-11-10 15:23:53.433,22.6,33.4,605
2022-11-10 15:23:52.155,22.6,33.4,605
2022-11-10 15:23:51.156,22.6,33.4,597
2022-11-10 15:23:49.878,22.6,33.4,597
2022-11-10 15:23:48.873,22.6,33.4,597
2022-11-10 15:23:47.600,22.6,33.4,605
2022-11-10 15:23:46.596,22.6,33.4,597
2022-11-10 15:23:45.323,22.6,33.3,605
2022-11-10 15:23:44.319,22.6,33.3,605
2022-11-10 15:23:43.044,22.6,33.2,605
2022-11-10 15:23:42.041,22.6,33.2,597
2022-11-10 15:23:40.767,22.6,33.1,605
2022-11-10 15:23:39.764,22.6,33.1,597
2022-11-10 15:23:38.490,22.6,33.1,605
2022-11-10 15:23:37.486,22.6,33.1,597
2022-11-10 15:23:36.211,22.6,33.1,597
2022-11-10 15:23:35.209,22.6,33.1,605
2022-11-10 15:23:33.931,22.6,33.1,605
2022-11-10 15:23:32.930,22.6,33.1,605
2022-11-10 15:23:31.652,22.6,33.1,597
2022-11-10 15:23:30.654,22.6,33.1,597
2022-11-10 15:23:29.375,22.6,33.1,597
2022-11-10 15:23:28.376,22.6,33.1,605
2022-11-10 15:23:27.098,22.6,33.1,597
2022-11-10 15:23:26.098,22.6,33.1,605
2022-11-10 15:23:24.820,22.6,33.1,597
2022-11-10 15:23:23.820,22.6,33.1,605
2022-11-10 15:23:22.543,22.6,33.1,597
2022-11-10 15:23:21.539,22.6,33.1,597
2022-11-10 15:23:20.266,22.6,33.2,605
2022-11-10 15:23:19.261,22.6,33.2,597
2022-11-10 15:23:17.988,22.6,33.1,597
2022-11-10 15:23:16.984,22.6,33.1,597
2022-11-10 15:23:15.710,22.6,33.1,605
2022-11-10 15:23:14.706,22.6,33.1,597
2022-11-10 15:23:13.433,22.6,33.2,597
2022-11-10 15:23:12.430,22.6,33.2,605
2022-11-10 15:23:11.155,22.6,33.2,597
2022-11-10 15:23:10.152,22.6,33.2,605
2022-11-10 15:23:08.873,22.6,33.2,597
2022-11-10 15:23:07.874,22.6,33.2,597
2022-11-10 15:23:06.596,22.6,33.2,605
2022-11-10 15:23:05.597,22.6,33.2,597
2022-11-10 15:23:04.319,22.6,33.3,614
2022-11-10 15:23:03.319,22.6,33.3,614
2022-11-10 15:23:02.041,22.6,33.4,605
2022-11-10 15:23:01.042,22.6,33.4,597
2022-11-10 15:22:59.764,22.6,33.4,597
2022-11-10 15:22:58.765,22.6,33.4,597
2022-11-10 15:22:57.486,22.6,33.4,597
2022-11-10 15:22:56.486,22.6,33.4,605
2022-11-10 15:22:55.208,22.6,33.4,605
2022-11-10 15:22:54.205,22.6,33.4,597
2022-11-10 15:22:52.931,22.6,33.4,597
2022-11-10 15:22:51.927,22.6,33.4,614
2022-11-10 15:22:50.653,22.6,33.4,605
2022-11-10 15:22:49.651,22.6,33.4,597
2022-11-10 15:22:48.376,22.6,33.3,597
2022-11-10 15:22:47.372,22.6,33.3,597
2022-11-10 15:22:46.099,22.6,33.4,614
2022-11-10 15:22:45.095,22.6,33.4,614
2022-11-10 15:22:43.822,22.6,33.4,614
2022-11-10 15:22:42.818,22.6,33.4,614
2022-11-10 15:22:41.543,22.6,33.4,605
2022-11-10 15:22:40.539,22.6,33.4,597
2022-11-10 15:22:39.266,22.6,33.4,605
2022-11-10 15:22:38.262,22.6,33.4,605
2022-11-10 15:22:36.984,22.6,33.5,614
2022-11-10 15:22:35.985,22.6,33.5,614
2022-11-10 15:22:34.707,22.6,33.5,605
2022-11-10 15:22:33.708,22.6,33.5,614
2022-11-10 15:22:32.430,22.6,33.5,605
2022-11-10 15:22:31.430,22.6,33.5,605
2022-11-10 15:22:30.152,22.6,33.6,605
2022-11-10 15:22:29.153,22.6,33.6,597
2022-11-10 15:22:27.874,22.6,33.6,589
2022-11-10 15:22:26.875,22.6,33.6,589
2022-11-10 15:22:25.597,22.6,33.6,605
2022-11-10 15:22:24.594,22.6,33.6,605
2022-11-10 15:22:23.319,22.6,33.7,597
2022-11-10 15:22:22.315,22.6,33.7,605
2022-11-10 15:22:21.042,22.6,33.7,605
2022-11-10 15:22:20.038,22.6,33.7,605
2022-11-10 15:22:18.765,22.6,33.7,597
2022-11-10 15:22:17.760,22.6,33.7,605
2022-11-10 15:22:16.486,22.6,33.8,597
2022-11-10 15:22:15.483,22.6,33.8,597
2022-11-10 15:22:14.210,22.6,33.8,605
2022-11-10 15:22:13.206,22.6,33.8,597
2022-11-10 15:22:11.932,22.7,33.9,605
2022-11-10 15:22:10.927,22.7,33.9,614
2022-11-10 15:22:09.654,22.6,33.9,614
2022-11-10 15:22:08.651,22.6,33.9,605
2022-11-10 15:22:07.373,22.7,33.9,605
2022-11-10 15:22:06.372,22.7,33.9,605
2022-11-10 15:22:05.095,22.6,33.9,605
2022-11-10 15:22:04.095,22.6,33.9,614
2022-11-10 15:22:02.817,22.7,33.9,614
2022-11-10 15:22:01.817,22.7,33.9,614
2022-11-10 15:22:00.539,22.6,33.9,605
2022-11-10 15:21:59.540,22.6,33.9,614
2022-11-10 15:21:58.262,22.6,33.9,614
2022-11-10 15:21:57.259,22.6,33.9,597
2022-11-10 15:21:55.985,22.6,33.7,597
2022-11-10 15:21:54.982,22.6,33.7,605
2022-11-10 15:21:53.708,22.7,33.7,605
2022-11-10 15:21:52.704,22.7,33.7,605
2022-11-10 15:21:51.430,22.6,33.7,605
2022-11-10 15:21:50.427,22.6,33.7,605
2022-11-10 15:21:49.153,22.7,33.7,605
2022-11-10 15:21:48.149,22.7,33.7,605
2022-11-10 15:21:46.874,22.6,33.6,597
2022-11-10 15:21:45.870,22.6,33.6,605
2022-11-10 15:21:44.596,22.7,33.7,605
2022-11-10 15:21:43.594,22.7,33.7,605
2022-11-10 15:21:42.315,22.6,33.7,614
2022-11-10 15:21:41.316,22.6,33.7,605
2022-11-10 15:21:40.038,22.6,33.7,597
2022-11-10 15:21:39.038,22.6,33.7,597
2022-11-10 15:21:37.760,22.6,33.7,597
2022-11-10 15:21:36.761,22.6,33.7,605
2022-11-10 15:21:35.483,22.7,33.8,597
2022-11-10 15:21:34.483,22.7,33.8,597
2022-11-10 15:21:33.206,22.6,33.8,605
2022-11-10 15:21:32.206,22.6,33.8,597
2022-11-10 15:21:30.927,22.6,33.8,605
2022-11-10 15:21:29.928,22.6,33.8,597
2022-11-10 15:21:28.651,22.6,33.8,597
2022-11-10 15:21:27.647,22.6,33.8,597
2022-11-10 15:21:26.372,22.6,33.7,605
2022-11-10 15:21:25.369,22.6,33.7,605
2022-11-10 15:21:24.095,22.6,33.7,605
2022-11-10 15:21:23.092,22.6,33.7,605
2022-11-10 15:21:21.818,22.6,33.7,597
2022-11-10 15:21:20.814,22.6,33.7,605
2022-11-10 15:21:19.541,22.6,33.7,605
2022-11-10 15:21:18.536,22.6,33.7,605
2022-11-10 15:21:17.262,22.6,33.7,605
2022-11-10 15:21:16.259,22.6,33.7,605
2022-11-10 15:21:14.986,22.6,33.7,605
2022-11-10 15:21:13.982,22.6,33.7,605
2022-11-10 15:21:12.708,22.6,33.7,605
